Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22
311,0.0372974949466681,17.6354443849549,0.0197268592247551,0.0155718836017475,11.5825386930282,0.0115983675655334,0.00924049675979085,4.68242469428753,3.76004917822679,0.00492858478497782,3.53719446651324,2.89413409096177,0.00335576515691901,1.18179991901303,1,1.71877183857784,4.66635231020257,13.3048089544213,0.0832866873223862,0.138639835773358,0.197413898910243
313,0.0159764376104272,5.13626821705621,0.00182754070083153,0.00339858668887194,9.68345890292292,0.00343129965345515,0.006721331876066,0.925515605794864,1.90565493971631,0.000766772441541028,2.00297007890511,4.31323119647099,0.00169854112472893,0.40609431553878,1,1.00419729696364,0.576990686543168,20.829538107873,0.0585555979487155,0.0681918374221934,0.168761260874227
314,1.71172089710942,1.24810523430238,6.87869921952089,7.76138448797565,0.406933041696274,2.12730220963149,2.40213706787791,1.56341026035238,1.77259738064903,9.97063653422578,0.568524066349424,0.644790441875882,3.50815729108933,2.58098718649105,1,0.691418918178215,2.61035690995811,1.07236854058431,0.329450680570417,0.512766531801796,0.590881402409481
317,23.6342302749565,7.32015499061745,6.64844468550872,5.47622881416589,8.11870990662597,7.56869924824825,6.0680771770377,2.34650469275264,1.95129677442484,1.77340018289469,3.03475994885278,2.4360309195315,2.28479722834534,0.731531974525551,1,8.17711466884547,26.4410252970782,23.7240379339639,9.7583283083661,16.4951720862298,13.2969040457202
319,43.4041242921908,6.21218518454669,6.86685312355566,6.17554508355279,10.1805662726819,11.0090080074195,10.2316271860812,1.72617857769613,1.56376547539811,1.71696675564745,3.07994811836796,2.88096260222336,3.14281606750997,0.515673055575621,1,20.5207718080344,21.1737518037305,21.9276218665406,4.70860363263666,6.68637600462651,13.9063167197053
320,52.0369224694117,3.50266158787315,5.70178114648613,3.57892472251475,9.97039193929131,16.3312920178045,10.3061011642185,1.20617728153001,0.765747741164758,1.22568604356145,3.72885996726733,2.37307681445817,3.84473300448199,0.310065144056289,1,7.2459211589785,19.7636429949439,13.7240578644959,3.41400929104269,5.7480656884361,13.4174265639192
321,108.642396390985,0.0035487664163212,0.00355160262403611,0.00354774618169423,19.1242650432857,18.2954240477771,20.1441706883898,0.000825955530068981,0.000826352544943816,0.00082667885992558,3.90103057553817,4.25108737324444,4.13039434936772,0.000227074370791554,1,0.00906695297281796,0.0257476012505494,0.192365867872717,6.51140512505517,11.6656753864623,31.4415739032408
322,16.9262340408709,0.04960909756429,0.179094096585092,0.0472411763674944,3.75731894206502,14.90290962249,3.4586460503379,0.0438082930412043,0.0119849217317764,0.0419680109941278,3.6969150582521,0.918264809581701,3.53570191876736,0.0121032214061879,1,0.304825159999901,1.25169697237435,0.312344488821178,4.13992248302341,7.62763776575593,6.00628735323708
323,83.1681700618371,0.0861599779163254,0.0818491074431594,0.0795520813505227,16.7868524319203,15.9862384369845,15.6061591163691,0.0202021811873682,0.0196432438668804,0.0186630188051344,3.89272683327453,3.7776793512499,3.61194708989303,0.00544971811942971,1,0.236278215439766,0.581128088421478,4.36853888479103,6.08000016353467,9.09191541228574,22.3200600148717
324,24.7353621940327,0.041596118371422,0.0133035562978407,0.0136164641836902,17.2596017751548,4.75773330407878,4.84640148228519,0.00956152510546162,0.00980891047496754,0.00322382907994315,3.81361290809307,3.95186450740794,1.12238638610974,0.00266816700378546,1,0.176091385104829,0.975232299491541,19.2488779154642,45.4458600423848,85.3895164354559,168.920922651517
